date,open,close,high,low,volume,code
2017-07-07,3203.82,3217.96,3219.52,3195.29,176715416.0,sh000001
2017-07-10,3208.46,3212.63,3223.34,3203.21,198928010.0,sh000001
2017-07-11,3201.52,3203.04,3226.91,3199.22,187837262.0,sh000001
2017-07-12,3201.93,3197.54,3215.2,3177.93,186900880.0,sh000001
2017-07-13,3192.36,3218.16,3219.27,3190.34,195303611.0,sh000001
2017-07-14,3212.03,3222.42,3222.98,3204.85,160126773.0,sh000001
2017-07-17,3219.79,3176.46,3230.35,3139.5,266205274.0,sh000001
2017-07-18,3159.73,3187.57,3187.67,3150.13,190623060.0,sh000001
2017-07-19,3181.4,3230.98,3232.94,3179.73,272420726.0,sh000001
2017-07-20,3227.51,3244.86,3246.24,3225.43,232108392.0,sh000001
2017-07-21,3236.59,3237.98,3247.71,3231.96,206003251.0,sh000001
2017-07-24,3230.9,3250.6,3261.1,3230.07,233056399.0,sh000001
2017-07-25,3249.14,3243.69,3261.65,3233.14,205573873.0,sh000001
2017-07-26,3244.46,3247.67,3264.85,3228.04,213542005.0,sh000001
2017-07-27,3243.76,3249.78,3251.93,3220.64,228485945.0,sh000001
2017-07-28,3240.17,3253.24,3256.37,3232.96,182226880.0,sh000001
2017-07-31,3252.75,3273.03,3276.95,3251.19,246039440.0,sh000001
2017-08-01,3274.37,3292.64,3292.64,3273.5,237194594.0,sh000001
2017-08-02,3288.52,3285.06,3305.43,3282.04,266730628.0,sh000001
2017-08-03,3279.99,3272.93,3293.37,3262.16,233277004.0,sh000001
2017-08-04,3269.32,3262.08,3287.19,3261.31,275906340.0,sh000001
2017-08-07,3257.67,3279.46,3280.1,3243.72,231173379.0,sh000001
2017-08-08,3277.19,3281.87,3285.48,3269.66,252043537.0,sh000001
2017-08-09,3277.81,3275.57,3277.94,3263.85,235597907.0,sh000001
2017-08-10,3269.73,3261.75,3282.52,3236.18,240684622.0,sh000001
2017-08-11,3237.92,3208.54,3245.12,3200.75,262962995.0,sh000001
2017-08-14,3206.04,3237.36,3240.05,3206.04,190346796.0,sh000001
2017-08-15,3235.23,3251.26,3263.59,3235.1,182297997.0,sh000001
2017-08-16,3247.85,3246.45,3248.78,3228.87,176852051.0,sh000001
2017-08-17,3253.85,3268.43,3269.14,3251.46,203622551.0,sh000001
2017-08-18,3253.24,3268.72,3275.08,3248.08,191122483.0,sh000001
2017-08-21,3274.58,3286.91,3287.52,3270.48,186122483.0,sh000001
2017-08-22,3287.61,3290.23,3293.48,3274.94,186537991.0,sh000001
2017-08-23,3283.8,3287.7,3299.46,3274.44,179832208.0,sh000001
2017-08-24,3287.96,3271.51,3297.99,3266.36,163468937.0,sh000001
2017-08-25,3271.46,3331.52,3331.91,3271.46,205839482.0,sh000001
2017-08-28,3336.13,3362.65,3375.03,3336.13,257461438.0,sh000001
2017-08-29,3362.06,3365.23,3374.59,3354.46,219504535.0,sh000001
2017-08-30,3361.82,3363.63,3376.65,3357.08,246863312.0,sh000001
2017-08-31,3361.46,3360.81,3367.36,3340.69,234419781.0,sh000001
2017-09-01,3365.99,3367.12,3381.93,3358.47,282497584.0,sh000001
2017-09-04,3369.72,3379.58,3381.4,3359.13,267427849.0,sh000001
2017-09-05,3377.2,3384.32,3390.82,3371.57,216552946.0,sh000001
2017-09-06,3372.43,3385.39,3391.01,3364.76,229090785.0,sh000001
2017-09-07,3383.63,3365.5,3387.8,3363.18,221118685.0,sh000001
2017-09-08,3364.43,3365.24,3380.89,3353.69,198405184.0,sh000001
2017-09-11,3365.35,3376.42,3384.81,3360.05,219011019.0,sh000001
2017-09-12,3381.49,3379.49,3391.07,3370.85,272910319.0,sh000001
2017-09-13,3374.72,3384.15,3387.14,3366.54,194550715.0,sh000001
2017-09-14,3383.47,3371.43,3391.64,3361.33,221306487.0,sh000001
2017-09-15,3365.15,3353.62,3365.53,3345.33,219765816.0,sh000001
2017-09-18,3352.51,3362.86,3371.75,3352.51,190319676.0,sh000001
2017-09-19,3365.53,3356.84,3370.4,3344.71,191129691.0,sh000001
2017-09-20,3352.18,3366.0,3370.1,3346.54,192196661.0,sh000001
2017-09-21,3364.7,3357.81,3377.88,3356.88,197448695.0,sh000001
2017-09-22,3347.16,3352.53,3356.45,3334.98,179234007.0,sh000001
2017-09-25,3344.59,3341.55,3350.96,3334.94,169621293.0,sh000001
2017-09-26,3336.35,3343.58,3347.16,3332.6,132628595.0,sh000001
2017-09-27,3340.82,3345.27,3349.69,3340.3,143086945.0,sh000001
2017-09-28,3343.84,3339.64,3344.6,3336.18,149444300.0,sh000001
2017-09-29,3340.31,3348.94,3357.02,3340.31,144862443.0,sh000001
2017-10-09,3403.25,3374.38,3410.17,3366.97,191736057.0,sh000001
2017-10-10,3373.34,3382.99,3384.03,3358.8,179423841.0,sh000001
2017-10-11,3381.49,3388.28,3395.78,3379.16,181476704.0,sh000001
2017-10-12,3385.53,3386.1,3390.2,3372.53,161809380.0,sh000001
2017-10-13,3384.49,3390.52,3395.75,3383.24,139954764.0,sh000001
2017-10-16,3393.21,3378.47,3400.51,3374.77,174330620.0,sh000001
2017-10-17,3373.23,3372.04,3382.41,3365.56,125381725.0,sh000001
2017-10-18,3373.53,3381.79,3383.23,3371.92,157228791.0,sh000001
2017-10-19,3374.64,3370.17,3378.74,3359.63,158476495.0,sh000001
2017-10-20,3363.51,3378.65,3379.77,3360.1,127172851.0,sh000001
2017-10-23,3382.28,3380.7,3385.29,3374.71,130846289.0,sh000001
2017-10-24,3376.6,3388.25,3388.69,3374.12,139897511.0,sh000001
2017-10-25,3384.86,3396.9,3398.3,3382.03,123131222.0,sh000001
2017-10-26,3397.52,3407.57,3414.24,3391.45,183768625.0,sh000001
2017-10-27,3404.5,3416.81,3421.1,3402.11,170257173.0,sh000001
2017-10-30,3413.87,3390.34,3419.73,3357.28,208349286.0,sh000001
2017-10-31,3381.0,3393.34,3397.1,3376.12,153498206.0,sh000001
2017-11-01,3393.97,3395.91,3410.35,3388.6,180566127.0,sh000001
2017-11-02,3391.65,3383.31,3391.65,3372.21,166864267.0,sh000001
2017-11-03,3377.74,3371.74,3380.57,3347.36,172714790.0,sh000001
2017-11-06,3369.69,3388.17,3389.38,3356.53,154636468.0,sh000001
2017-11-07,3389.47,3413.57,3415.15,3387.95,190571746.0,sh000001
2017-11-08,3409.15,3415.46,3434.49,3404.88,185436470.0,sh000001
2017-11-09,3410.67,3427.79,3428.77,3408.62,158650426.0,sh000001
2017-11-10,3423.18,3432.67,3438.79,3414.33,189276503.0,sh000001
2017-11-13,3435.18,3447.84,3449.16,3435.08,205389054.0,sh000001
2017-11-14,3446.55,3429.55,3450.49,3419.69,196472674.0,sh000001
2017-11-15,3416.21,3402.52,3423.75,3396.38,168792076.0,sh000001
2017-11-16,3393.19,3399.25,3409.65,3390.59,156684332.0,sh000001
2017-11-17,3392.68,3382.91,3403.29,3373.3,249458153.0,sh000001
2017-11-20,3361.36,3392.4,3393.11,3337.12,176524683.0,sh000001
2017-11-21,3382.36,3410.5,3419.8,3377.6,196871803.0,sh000001
2017-11-22,3417.33,3430.46,3442.18,3404.29,213567093.0,sh000001
2017-11-23,3425.01,3351.92,3429.42,3342.33,215265393.0,sh000001
2017-11-24,3340.38,3353.82,3360.75,3328.33,159569663.0,sh000001
2017-11-27,3346.66,3322.23,3347.05,3315.26,166439170.0,sh000001
2017-11-28,3311.23,3333.66,3333.8,3300.78,138247799.0,sh000001
2017-11-29,3335.57,3337.86,3343.06,3305.57,183805932.0,sh000001
2017-11-30,3328.64,3317.19,3340.92,3306.28,156595851.0,sh000001
2017-12-01,3315.1,3317.62,3324.52,3302.44,139198300.0,sh000001
2017-12-04,3310.38,3309.62,3324.0,3304.1,148053288.0,sh000001
2017-12-05,3301.69,3303.68,3315.74,3300.51,208278862.0,sh000001
2017-12-06,3291.31,3293.96,3296.2,3254.61,151604452.0,sh000001
