date,date,open,high,close,low,volume
2005-07-21,,842.75,843.99,843.99,835.76,8366100.0
2005-07-22,,847.54,867.16,859.46,842.99,21451400.0
2005-07-25,,858.33,860.95,856.86,854.28,11816100.0
2005-07-26,,856.19,880.03,876.48,856.19,21826800.0
2005-07-27,,876.94,894.03,894.01,876.04,20409500.0
2005-07-28,,893.88,901.0,890.89,888.5,20622500.0
2005-07-29,,889.41,892.29,888.16,883.38,13397400.0
2005-08-01,,887.72,897.28,891.61,885.85,11808300.0
2005-08-02,,892.13,903.65,903.6,888.4,14292500.0
2005-08-03,,905.18,919.28,909.57,903.76,25786300.0
2005-08-04,,907.42,909.83,904.15,901.62,14519300.0
2005-08-05,,904.04,923.81,923.8,903.94,19123800.0
2005-08-08,,926.57,933.15,927.47,923.57,21608900.0
2005-08-09,,926.97,933.39,933.09,919.11,19532900.0
2005-08-10,,933.26,940.37,940.37,926.28,21515800.0
2005-08-11,,940.78,953.99,953.99,939.39,27073700.0
2005-08-12,,954.72,959.27,938.32,933.98,29168100.0
2005-08-15,,937.71,954.5,954.5,936.11,20430800.0
2005-08-16,,955.27,959.34,945.06,939.92,23861800.0
2005-08-17,,943.41,953.34,953.01,930.33,21457800.0
2005-08-18,,954.16,956.84,920.67,919.12,31855300.0
2005-08-19,,918.09,927.32,923.04,910.08,22242700.0
2005-08-22,,923.11,933.35,931.67,919.22,16031000.0
2005-08-23,,931.81,931.81,923.41,915.03,15406500.0
2005-08-24,,923.56,935.23,930.65,923.56,15959700.0
2005-08-25,,930.97,933.2,930.12,920.61,16292100.0
2005-08-26,,930.25,930.33,928.26,921.84,15429800.0
2005-08-29,,928.34,928.34,917.37,913.77,15462300.0
2005-08-30,,916.09,920.21,914.88,912.84,12438200.0
2005-08-31,,915.12,928.21,927.92,911.51,14623600.0
2005-09-01,,928.52,944.95,944.56,926.06,22306400.0
2005-09-02,,945.98,947.92,947.87,941.31,18614400.0
2005-09-05,,949.08,952.98,952.72,944.63,17843300.0
2005-09-06,,953.41,956.3,936.61,934.97,21222300.0
2005-09-07,,934.99,952.9,952.76,932.65,19608500.0
2005-09-08,,954.27,958.87,955.28,947.71,22424400.0
2005-09-09,,955.11,959.9,949.07,946.02,16219300.0
2005-09-12,,949.78,952.55,949.51,945.4,11672600.0
2005-09-13,,949.58,963.92,963.77,948.13,16579400.0
2005-09-14,,964.97,970.26,970.19,961.64,19958300.0
2005-09-15,,970.58,970.96,969.6,965.66,16377700.0
2005-09-16,,969.62,970.37,967.49,964.28,13978600.0
2005-09-19,,967.44,971.99,971.14,964.26,14737400.0
2005-09-20,,971.38,971.65,961.92,957.12,18636600.0
2005-09-21,,961.37,961.37,944.41,943.82,18541900.0
2005-09-22,,942.73,942.73,923.27,914.23,18115500.0
2005-09-23,,921.51,927.42,916.15,914.81,11547600.0
2005-09-26,,915.84,919.65,918.48,913.61,8836239.0
2005-09-27,,918.87,921.13,904.21,903.39,11086100.0
2005-09-28,,903.33,910.33,903.72,901.38,8850310.0
2005-09-29,,904.28,915.97,915.97,904.28,11939000.0
2005-09-30,,916.59,918.66,917.39,913.45,9001429.0
2005-10-10,,917.21,917.21,907.32,906.88,7158450.0
2005-10-11,,906.63,919.8,919.72,904.04,7758300.0
2005-10-12,,920.45,926.09,923.48,917.38,12208900.0
2005-10-13,,923.43,926.01,916.5,916.28,10828900.0
2005-10-14,,916.34,917.89,904.83,902.81,10123900.0
2005-10-17,,903.27,903.27,897.62,892.36,10552500.0
2005-10-18,,897.37,903.0,902.37,895.62,11366300.0
2005-10-19,,902.04,907.88,898.74,897.04,11033000.0
2005-10-20,,898.89,900.13,899.91,889.57,12608700.0
2005-10-21,,899.65,907.79,904.41,897.99,11364600.0
2005-10-24,,905.13,908.45,906.65,900.23,9218979.0
2005-10-25,,905.97,905.97,894.27,893.61,11213400.0
2005-10-26,,892.62,892.62,875.82,873.9,12167100.0
2005-10-27,,873.47,879.67,875.85,869.72,11908600.0
2005-10-28,,875.86,880.21,867.73,859.69,11973400.0
2005-10-31,,866.62,878.41,876.28,866.15,10443700.0
2005-11-01,,875.96,875.96,872.86,862.69,10082700.0
2005-11-02,,873.39,884.94,882.48,873.39,13105000.0
2005-11-03,,882.19,885.68,874.58,872.11,12179200.0
2005-11-04,,873.35,878.36,878.36,869.68,9567310.0
2005-11-07,,877.62,877.62,877.28,870.08,7713260.0
2005-11-08,,876.43,881.9,881.52,870.96,10128800.0
2005-11-09,,881.51,884.94,879.25,878.68,11774400.0
2005-11-10,,878.62,878.62,862.97,862.09,10853800.0
2005-11-11,,861.22,867.33,864.79,857.79,9219720.0
2005-11-14,,864.08,864.25,862.15,858.34,6271669.0
2005-11-15,,862.07,867.46,856.64,853.86,8252479.0
2005-11-16,,855.45,863.17,863.12,847.49,9066139.0
2005-11-17,,863.08,865.79,862.66,859.0,8811639.0
2005-11-18,,862.58,886.58,882.24,862.4,17597800.0
2005-11-21,,882.79,886.11,883.87,880.3,10260000.0
2005-11-22,,883.93,883.93,869.62,869.53,10597200.0
2005-11-23,,868.01,876.82,876.23,866.19,9916920.0
2005-11-24,,875.83,885.74,881.49,874.88,14629000.0
2005-11-25,,881.25,884.16,884.1,877.26,13003500.0
2005-11-28,,883.24,886.74,880.17,877.64,9739739.0
2005-11-29,,879.25,879.25,871.31,870.56,8414989.0
2005-11-30,,870.45,873.93,873.83,866.98,8040739.0
2005-12-01,,873.47,877.31,873.07,870.7,7069239.0
2005-12-02,,872.93,875.83,869.94,866.37,8492020.0
2005-12-05,,869.43,869.43,859.61,858.86,10286900.0
2005-12-06,,858.11,867.19,866.08,855.72,10303500.0
2005-12-07,,865.72,874.0,873.84,865.02,9842950.0
2005-12-08,,874.13,877.97,874.06,870.12,10259200.0
2005-12-09,,873.69,887.57,887.36,871.26,12719500.0
2005-12-12,,887.06,890.69,888.52,884.26,10699300.0
2005-12-13,,888.0,889.22,889.1,880.74,10547200.0
2005-12-14,,888.6,899.01,898.15,884.37,13868400.0
2005-12-15,,898.38,904.01,896.43,895.17,16259800.0
2005-12-16,,895.83,902.75,902.56,894.1,11452100.0
2005-12-19,,902.05,904.47,902.91,898.79,9936329.0
2005-12-20,,902.75,907.32,907.32,899.66,10294700.0
2005-12-21,,907.05,910.93,903.14,902.11,10274000.0
2005-12-22,,902.37,909.06,908.75,900.66,8947029.0
2005-12-23,,908.96,915.89,915.89,908.51,11907000.0
2005-12-26,,916.67,925.01,922.38,916.41,15342600.0
2005-12-27,,922.44,922.44,919.36,916.01,12050400.0
2005-12-28,,919.05,920.98,920.92,915.12,12131000.0
2005-12-29,,921.14,932.03,932.03,921.14,17255000.0
2005-12-30,,933.45,934.0,923.45,921.83,15600300.0
2006-01-04,,926.56,941.43,941.43,926.41,21126900.0
2006-01-05,,943.85,959.62,959.13,942.31,27311700.0
2006-01-06,,961.91,975.63,970.03,956.04,30286400.0
2006-01-09,,971.09,976.27,975.25,966.05,24329600.0
2006-01-10,,975.28,978.28,978.15,964.43,22735300.0
2006-01-11,,977.64,983.39,973.48,963.39,26524100.0
2006-01-12,,972.39,984.08,983.72,968.54,21896700.0
2006-01-13,,985.04,988.11,978.81,973.68,22281900.0
2006-01-16,,977.89,977.89,961.44,960.88,20305200.0
2006-01-17,,959.4,965.98,964.29,952.23,16037300.0
2006-01-18,,964.22,984.67,983.62,963.08,20823500.0
2006-01-19,,985.22,992.27,991.22,978.28,26455600.0
2006-01-20,,991.57,994.5,993.34,987.06,26147100.0
2006-01-23,,993.74,997.33,996.16,989.34,22546000.0
2006-01-24,,997.79,1006.15,999.09,993.39,24198000.0
2006-01-25,,998.84,1009.65,1009.6,989.51,21800800.0
2006-02-06,,1013.42,1033.35,1033.23,1012.81,25038800.0
2006-02-07,,1034.68,1038.5,1029.94,1019.94,32954800.0
2006-02-08,,1028.44,1033.4,1033.07,1022.94,26986700.0
2006-02-09,,1033.19,1033.19,1019.6,1017.05,23839600.0
2006-02-10,,1019.42,1032.6,1032.34,1018.48,22024500.0
2006-02-13,,1034.38,1034.64,1031.61,1021.84,22157300.0
2006-02-14,,1032.65,1038.81,1038.53,1030.46,18556200.0
2006-02-15,,1040.33,1048.34,1041.66,1038.74,24784600.0
2006-02-16,,1041.67,1041.67,1020.12,1019.21,26159900.0
2006-02-17,,1020.06,1028.57,1020.37,1015.99,21026900.0
2006-02-20,,1020.74,1030.05,1021.64,1020.02,18818900.0
2006-02-21,,1020.98,1038.94,1038.82,1014.66,23678000.0
2006-02-22,,1039.65,1046.45,1037.89,1036.38,25380700.0
2006-02-23,,1038.25,1041.59,1041.37,1029.25,19785000.0
2006-02-24,,1041.97,1049.69,1049.44,1041.97,19676100.0
2006-02-27,,1055.95,1057.22,1047.84,1045.97,22872100.0
2006-02-28,,1046.71,1053.72,1053.01,1033.66,19353300.0
2006-03-01,,1051.76,1057.69,1056.62,1049.64,19425700.0
2006-03-02,,1055.86,1056.05,1038.67,1034.68,24877900.0
2006-03-03,,1037.99,1043.42,1041.68,1029.56,21200500.0
2006-03-06,,1041.75,1044.42,1038.87,1036.11,17871000.0
2006-03-07,,1037.93,1037.98,1014.97,1013.14,19336500.0
2006-03-08,,1012.58,1014.97,1009.27,999.93,17463100.0
2006-03-09,,1006.97,1010.91,1004.34,1002.2,12735100.0
2006-03-10,,1004.75,1011.76,1008.9,1004.69,11888000.0
2006-03-13,,1008.8,1020.88,1019.86,1008.51,11765900.0
2006-03-14,,1020.47,1021.65,1018.27,1012.11,11348000.0
2006-03-15,,1018.15,1028.96,1028.96,1017.08,14842100.0
2006-03-16,,1028.96,1029.81,1027.62,1025.52,14784300.0
2006-03-17,,1027.64,1029.56,1024.02,1021.08,15001900.0
2006-03-20,,1024.5,1037.91,1037.66,1019.65,15389900.0
2006-03-21,,1037.95,1047.05,1040.76,1036.23,19077700.0
2006-03-22,,1041.14,1047.94,1047.67,1036.71,18640600.0
2006-03-23,,1047.35,1049.32,1048.54,1042.82,20467900.0
2006-03-24,,1049.12,1051.76,1042.6,1041.23,20098200.0
2006-03-27,,1042.63,1050.71,1050.71,1037.08,17134100.0
2006-03-28,,1050.07,1056.52,1055.98,1048.64,22274000.0
2006-03-29,,1058.74,1074.04,1065.29,1057.68,30526300.0
2006-03-30,,1065.84,1067.99,1055.63,1055.14,22012500.0
2006-03-31,,1053.85,1061.47,1061.09,1050.22,22276200.0
2006-04-03,,1061.96,1079.37,1079.32,1061.96,27729800.0
2006-04-04,,1080.86,1089.37,1089.37,1076.2,31148800.0
2006-04-05,,1091.18,1100.56,1099.97,1089.55,32936900.0
2006-04-06,,1102.54,1109.68,1103.24,1097.32,36167000.0
2006-04-07,,1102.94,1105.1,1103.15,1091.89,32570900.0
2006-04-10,,1104.32,1118.08,1117.91,1100.69,32067500.0
2006-04-11,,1120.16,1126.09,1123.31,1112.01,35607500.0
2006-04-12,,1123.78,1123.78,1117.07,1116.15,30333800.0
2006-04-13,,1116.84,1122.39,1093.93,1093.51,33824100.0
2006-04-14,,1091.69,1118.67,1118.61,1091.67,33528000.0
2006-04-17,,1120.19,1129.15,1124.41,1114.53,35704500.0
2006-04-18,,1127.51,1135.45,1131.28,1119.27,32317200.0
2006-04-19,,1135.61,1140.41,1138.24,1125.2,34322900.0
2006-04-20,,1139.64,1142.54,1134.38,1127.09,37885700.0
2006-04-21,,1133.2,1152.89,1149.16,1127.65,40772900.0
2006-04-24,,1156.91,1160.58,1142.7,1135.75,45936200.0
2006-04-25,,1139.49,1149.54,1141.93,1123.1,38611100.0
2006-04-26,,1142.9,1162.02,1155.73,1142.07,41824300.0
2006-04-27,,1157.38,1159.9,1155.27,1145.26,31980500.0
2006-04-28,,1143.59,1173.88,1172.35,1133.19,40801900.0
2006-05-08,,1179.58,1218.86,1218.44,1179.58,44912800.0
2006-05-09,,1226.31,1252.76,1251.61,1222.68,55993900.0
2006-05-10,,1257.98,1273.68,1265.93,1243.47,55667000.0
2006-05-11,,1267.22,1294.87,1255.04,1254.35,61133700.0
2006-05-12,,1255.23,1296.38,1296.26,1252.68,54920300.0
2006-05-15,,1312.14,1352.41,1352.16,1301.8,73534000.0
2006-05-16,,1368.13,1387.4,1331.13,1322.14,79658200.0
2006-05-17,,1331.69,1356.13,1335.52,1306.87,61823300.0
2006-05-18,,1322.65,1340.52,1331.2,1301.11,52056400.0
2006-05-19,,1334.07,1371.22,1366.1,1329.32,67123900.0
2006-05-22,,1366.32,1387.57,1373.67,1360.35,66262200.0
2006-05-23,,1365.1,1365.1,1317.65,1316.55,56872400.0
2006-05-24,,1325.68,1351.31,1308.24,1277.33,51176600.0
2006-05-25,,1304.69,1316.47,1307.7,1285.73,34046400.0
2006-05-26,,1312.24,1331.45,1331.02,1309.46,36385700.0
2006-05-29,,1339.9,1366.84,1366.29,1330.63,44480000.0
2006-05-30,,1375.3,1384.68,1378.76,1360.55,44761000.0
2006-05-31,,1377.45,1386.94,1365.45,1355.01,47335900.0
2006-06-01,,1364.18,1403.27,1402.88,1362.94,53493400.0
2006-06-02,,1406.62,1411.78,1390.12,1382.0,64109200.0
2006-06-05,,1391.46,1403.3,1403.16,1362.72,55101800.0
2006-06-06,,1400.27,1413.11,1399.14,1391.9,46835300.0
2006-06-07,,1398.18,1398.18,1320.23,1319.7,52047600.0
2006-06-08,,1309.07,1331.89,1325.98,1286.9,45677500.0
2006-06-09,,1320.81,1329.83,1294.19,1293.05,37392600.0
2006-06-12,,1283.83,1308.12,1297.67,1275.4,25033300.0
2006-06-13,,1296.41,1312.13,1298.28,1284.62,27823000.0
2006-06-14,,1291.69,1291.69,1283.88,1269.52,28801700.0
2006-06-15,,1283.72,1300.11,1285.39,1280.5,23241300.0
2006-06-16,,1290.0,1318.02,1318.01,1290.0,28408000.0
2006-06-19,,1306.26,1341.99,1334.89,1294.9,30726300.0
2006-06-20,,1333.62,1341.24,1338.22,1323.78,27797100.0
2006-06-21,,1336.84,1347.0,1333.53,1320.41,32445500.0
2006-06-22,,1331.93,1341.73,1331.55,1326.15,25953200.0
2006-06-23,,1329.11,1340.27,1339.45,1319.51,25651600.0
2006-06-26,,1341.61,1363.57,1363.41,1341.61,29595900.0
2006-06-27,,1365.04,1368.41,1363.9,1354.09,26454700.0
2006-06-28,,1361.79,1366.34,1362.89,1353.63,25791700.0
2006-06-29,,1365.25,1395.24,1395.12,1365.25,42439200.0
2006-06-30,,1402.59,1408.79,1393.96,1384.99,38396700.0
2006-07-03,,1398.74,1420.33,1420.33,1393.92,38297400.0
2006-07-04,,1423.08,1426.1,1411.01,1401.15,42749800.0
2006-07-05,,1409.9,1409.9,1393.01,1377.22,33446000.0
2006-07-06,,1391.64,1418.76,1418.68,1390.19,32480700.0
2006-07-07,,1423.72,1426.4,1410.43,1405.99,33556200.0
2006-07-10,,1410.5,1413.58,1412.12,1397.44,27607400.0
2006-07-11,,1414.14,1418.82,1418.57,1406.5,28537400.0
2006-07-12,,1419.07,1430.94,1419.2,1416.74,36293400.0
2006-07-13,,1415.88,1418.14,1346.09,1344.16,48970700.0
2006-07-14,,1333.74,1367.74,1357.13,1327.59,32659100.0
2006-07-17,,1354.14,1372.25,1372.25,1348.43,24205600.0
2006-07-18,,1370.9,1373.59,1373.42,1359.91,22724500.0
2006-07-19,,1370.29,1370.29,1336.64,1330.28,25227600.0
2006-07-20,,1335.41,1346.85,1345.19,1329.18,18450600.0
2006-07-21,,1344.6,1357.34,1356.03,1344.57,20393600.0
2006-07-24,,1340.28,1359.56,1358.12,1327.9,19966200.0
2006-07-25,,1359.32,1378.84,1374.17,1359.32,22023500.0
2006-07-26,,1377.78,1380.8,1371.3,1367.05,19633400.0
2006-07-27,,1370.75,1379.25,1355.55,1347.29,23818800.0
2006-07-28,,1354.92,1359.74,1341.39,1327.66,21557500.0
2006-07-31,,1338.04,1338.04,1294.33,1293.53,22181200.0
2006-08-01,,1292.71,1302.89,1282.06,1278.54,17443900.0
2006-08-02,,1281.89,1288.61,1275.09,1258.01,17813300.0
2006-08-03,,1277.63,1281.79,1271.74,1261.69,12940500.0
2006-08-04,,1272.36,1278.25,1241.91,1239.38,16053600.0
2006-08-07,,1233.49,1241.85,1224.1,1221.99,15116500.0
2006-08-08,,1225.04,1252.39,1252.39,1225.04,14250500.0
2006-08-09,,1254.37,1258.21,1251.3,1245.39,12859500.0
2006-08-10,,1251.16,1271.47,1271.47,1251.08,17699000.0
2006-08-11,,1273.27,1277.97,1275.65,1265.52,15303200.0
2006-08-14,,1275.14,1279.31,1245.72,1241.95,16444500.0
2006-08-15,,1243.16,1265.86,1265.86,1239.91,14319400.0
2006-08-16,,1266.82,1283.57,1283.57,1262.54,20802700.0
2006-08-17,,1280.28,1280.28,1271.63,1263.93,15457900.0
2006-08-18,,1270.22,1280.83,1267.87,1265.82,13964500.0
2006-08-21,,1235.43,1270.67,1270.56,1229.17,15064800.0
2006-08-22,,1270.1,1289.02,1285.27,1269.1,17200900.0
2006-08-23,,1284.82,1294.82,1285.68,1282.84,19092900.0
2006-08-24,,1284.83,1292.4,1292.4,1274.56,15081300.0
2006-08-25,,1293.5,1301.75,1295.44,1292.45,18557900.0
2006-08-28,,1298.46,1325.89,1325.89,1298.36,26183300.0
2006-08-29,,1328.61,1349.2,1330.16,1327.0,31766400.0
2006-08-30,,1328.37,1336.39,1334.67,1319.82,21139900.0
2006-08-31,,1335.59,1342.79,1338.69,1331.29,23188300.0
2006-09-01,,1339.31,1340.12,1318.1,1314.57,25033700.0
2006-09-04,,1315.71,1337.24,1337.24,1315.61,21095300.0
2006-09-05,,1339.59,1345.71,1340.68,1334.72,26868100.0
2006-09-06,,1341.4,1346.37,1346.37,1331.85,23153100.0
2006-09-07,,1348.17,1348.28,1328.38,1323.98,21886400.0
2006-09-08,,1327.56,1334.73,1332.15,1326.25,17230300.0
2006-09-11,,1331.89,1338.76,1338.76,1319.21,20947300.0
2006-09-12,,1338.81,1350.53,1347.64,1337.3,27301900.0
2006-09-13,,1348.85,1356.86,1338.39,1337.46,32821200.0
2006-09-14,,1338.35,1345.59,1338.28,1323.8,22217300.0
2006-09-15,,1338.41,1362.4,1362.32,1338.14,36057100.0
2006-09-18,,1367.65,1375.58,1375.56,1362.14,31454900.0
2006-09-19,,1377.72,1385.62,1378.31,1371.43,26648300.0
2006-09-20,,1376.12,1381.81,1378.46,1365.72,23445900.0
2006-09-21,,1378.46,1390.62,1387.37,1378.46,26094100.0
2006-09-22,,1389.87,1393.53,1374.85,1373.94,28265000.0
2006-09-25,,1372.81,1383.77,1372.4,1361.61,24584800.0
2006-09-26,,1370.86,1371.58,1357.65,1351.18,19703300.0
2006-09-27,,1357.28,1371.12,1371.12,1355.39,17580300.0
2006-09-28,,1372.13,1389.56,1387.0,1369.4,21687800.0
2006-09-29,,1389.07,1405.56,1403.27,1389.04,27166700.0
2006-10-09,,1420.36,1436.07,1436.07,1418.21,39191900.0
2006-10-10,,1437.69,1443.5,1437.24,1426.97,38400500.0
2006-10-11,,1436.68,1440.21,1435.91,1421.81,31618000.0
2006-10-12,,1436.2,1438.8,1426.5,1423.63,37956200.0
2006-10-13,,1424.3,1436.1,1430.88,1420.96,28295200.0
2006-10-16,,1432.31,1434.53,1418.52,1415.49,28492200.0
2006-10-17,,1416.95,1426.29,1414.45,1410.67,24224400.0
2006-10-18,,1413.91,1437.59,1437.59,1413.55,24290300.0
2006-10-19,,1438.84,1445.62,1439.38,1433.94,23820300.0
2006-10-20,,1440.67,1447.95,1440.18,1436.65,26560100.0
2006-10-23,,1439.54,1444.92,1408.71,1403.01,28950400.0
2006-10-24,,1408.58,1440.05,1440.05,1408.58,26190000.0
2006-10-25,,1443.11,1459.73,1446.82,1434.81,32204900.0
2006-10-26,,1447.09,1457.37,1456.09,1435.28,38466400.0
2006-10-27,,1455.98,1460.45,1439.05,1433.35,37379300.0
2006-10-30,,1436.66,1446.24,1446.24,1428.33,35320500.0
2006-10-31,,1447.06,1464.48,1464.47,1447.06,36952300.0
2006-11-01,,1465.67,1479.41,1479.41,1461.32,38926900.0
2006-11-02,,1480.55,1480.55,1479.66,1464.6,42373100.0
2006-11-03,,1481.58,1497.47,1488.29,1480.77,39372000.0
2006-11-06,,1477.44,1507.97,1507.89,1472.0,42033500.0
2006-11-07,,1512.65,1516.8,1516.1,1491.33,43038300.0
2006-11-08,,1512.36,1513.04,1498.17,1497.01,28722400.0
2006-11-09,,1491.8,1527.38,1524.71,1489.2,34030100.0
2006-11-10,,1525.23,1535.2,1504.06,1493.2,53922900.0
2006-11-13,,1498.06,1512.95,1475.78,1465.63,41653300.0
2006-11-14,,1475.44,1493.88,1493.78,1453.26,36307900.0
2006-11-15,,1494.11,1534.85,1534.76,1490.87,40589200.0
2006-11-16,,1540.26,1558.41,1533.29,1531.29,57761000.0
2006-11-17,,1528.01,1562.24,1562.08,1521.55,44446200.0
2006-11-20,,1567.34,1593.19,1593.16,1567.34,53412400.0
2006-11-21,,1591.47,1612.46,1612.25,1568.95,48601800.0
2006-11-22,,1610.05,1639.41,1624.03,1600.38,57065500.0
2006-11-23,,1623.71,1642.81,1634.91,1618.04,51360700.0
2006-11-24,,1629.89,1640.75,1636.58,1611.55,49712100.0
2006-11-27,,1632.66,1651.8,1651.8,1627.92,47267300.0
2006-11-28,,1649.68,1656.19,1644.01,1629.82,44762900.0
2006-11-29,,1617.69,1672.91,1667.14,1604.81,45578400.0
2006-11-30,,1671.67,1714.49,1714.36,1671.67,60216100.0
2006-12-01,,1719.28,1741.8,1729.22,1715.79,58413600.0
2006-12-04,,1731.9,1780.8,1780.74,1731.9,71434300.0
2006-12-05,,1785.44,1811.66,1794.23,1777.43,67202600.0
2006-12-06,,1794.26,1806.65,1779.41,1717.72,81276700.0
2006-12-07,,1774.19,1820.72,1775.71,1770.57,80487500.0
2006-12-08,,1752.77,1772.16,1711.58,1710.0,66257700.0
2006-12-11,,1705.91,1790.11,1789.92,1705.91,51336000.0
2006-12-12,,1798.46,1819.8,1802.79,1772.11,57833500.0
2006-12-13,,1805.42,1813.28,1803.86,1779.56,48004500.0
2006-12-14,,1807.08,1836.19,1836.14,1805.2,47206200.0
2006-12-15,,1842.88,1867.78,1867.64,1832.51,49414400.0
2006-12-18,,1875.01,1918.29,1916.11,1875.01,61893000.0
2006-12-19,,1924.8,1936.75,1921.44,1882.54,67788900.0
2006-12-20,,1912.9,1936.8,1936.55,1893.42,56348500.0
2006-12-21,,1935.78,1945.47,1908.98,1905.72,60225200.0
2006-12-22,,1896.48,1918.49,1895.64,1880.57,46230500.0
2006-12-25,,1898.82,1957.47,1939.1,1898.82,56251700.0
2006-12-26,,1941.8,1959.98,1938.24,1914.97,56967400.0
2006-12-27,,1940.41,1983.11,1982.88,1939.55,56005600.0
2006-12-28,,1988.02,2010.37,1979.93,1964.97,63192800.0
2006-12-29,,1991.88,2052.86,2041.05,1991.88,73851900.0
2007-01-04,,2073.25,2139.49,2067.09,2054.24,106720000.0
2007-01-05,,2051.15,2083.4,2072.88,2030.76,92743400.0
2007-01-08,,2072.0,2131.74,2131.56,2071.72,84767900.0
2007-01-09,,2137.49,2201.36,2200.09,2128.06,81577600.0
2007-01-10,,2210.76,2255.97,2255.97,2194.77,84905000.0
2007-01-11,,2257.01,2289.95,2231.63,2224.37,86276500.0
2007-01-12,,2215.86,2249.54,2173.75,2159.77,76525700.0
2007-01-15,,2170.94,2287.68,2287.34,2170.94,66403100.0
2007-01-16,,2310.96,2354.43,2353.87,2297.24,76364300.0
2007-01-17,,2360.41,2393.22,2308.93,2266.34,89015500.0
2007-01-18,,2292.17,2325.53,2317.09,2240.21,78648600.0
2007-01-19,,2320.87,2396.09,2396.09,2320.87,83334000.0
2007-01-22,,2424.81,2491.71,2491.31,2424.81,93893000.0
2007-01-23,,2508.26,2516.59,2508.13,2415.11,102338000.0
2007-01-24,,2508.52,2556.1,2536.43,2489.93,84433700.0
2007-01-25,,2512.46,2529.43,2452.83,2449.05,81055200.0
2007-01-26,,2415.75,2524.24,2512.92,2356.98,78654000.0
2007-01-29,,2529.94,2582.41,2576.92,2521.5,85452100.0
2007-01-30,,2586.52,2599.45,2551.88,2531.78,78211500.0
2007-01-31,,2544.3,2548.18,2385.33,2367.67,80909100.0
2007-02-01,,2350.6,2410.42,2395.17,2310.57,65078100.0
2007-02-02,,2397.06,2403.62,2298.0,2293.28,59377200.0
2007-02-05,,2282.77,2304.32,2271.8,2247.93,47587500.0
2007-02-06,,2271.37,2316.7,2316.04,2198.9,67010600.0
2007-02-07,,2330.43,2390.87,2369.79,2330.43,70106400.0
2007-02-08,,2376.63,2415.96,2410.6,2354.7,62656500.0
2007-02-09,,2412.64,2417.64,2397.25,2376.02,55515500.0
2007-02-12,,2397.85,2485.76,2485.39,2396.79,54992300.0
2007-02-13,,2498.34,2526.23,2522.63,2489.66,51528900.0
2007-02-14,,2527.56,2594.66,2588.35,2520.53,62777300.0
2007-02-15,,2607.63,2669.18,2668.63,2607.63,71631300.0
2007-02-16,,2692.67,2717.57,2676.74,2660.49,75908800.0
2007-02-26,,2679.26,2710.3,2707.68,2641.12,74531600.0
2007-02-27,,2717.81,2719.52,2457.49,2454.92,107737000.0
2007-02-28,,2413.42,2554.23,2544.57,2413.33,82822600.0
2007-03-01,,2550.26,2550.33,2473.54,2439.5,82159700.0
2007-03-02,,2468.67,2523.86,2508.73,2455.82,57946800.0
2007-03-05,,2503.82,2541.82,2475.61,2409.72,68517500.0
2007-03-06,,2467.74,2539.45,2520.29,2452.14,52633200.0
2007-03-07,,2532.98,2594.46,2589.44,2532.15,59721000.0
2007-03-08,,2597.72,2628.45,2627.63,2565.11,55386600.0
2007-03-09,,2632.8,2643.81,2611.39,2587.49,70411300.0
2007-03-12,,2612.96,2619.5,2616.17,2563.37,62468900.0
2007-03-13,,2620.72,2641.63,2640.17,2605.23,65788900.0
2007-03-14,,2609.93,2625.12,2597.36,2546.65,68952100.0
2007-03-15,,2595.54,2645.88,2645.55,2595.54,63778500.0
2007-03-16,,2656.01,2665.39,2604.23,2576.32,75331800.0
2007-03-19,,2533.71,2674.8,2659.41,2523.3,73983600.0
2007-03-20,,2669.64,2674.47,2672.77,2645.25,61249700.0
2007-03-21,,2685.93,2703.0,2702.6,2666.89,64613000.0
2007-03-22,,2720.46,2740.28,2711.32,2702.41,83308100.0
2007-03-23,,2710.36,2726.62,2716.27,2653.79,73911900.0
2007-03-26,,2725.4,2764.4,2764.03,2713.93,76074800.0
2007-03-27,,2770.35,2789.97,2784.02,2753.02,80725100.0
2007-03-28,,2787.24,2806.08,2797.65,2689.11,112210000.0
2007-03-29,,2802.38,2830.08,2783.3,2782.93,106567000.0
2007-03-30,,2768.71,2801.95,2781.78,2753.15,62950700.0
2007-04-02,,2793.96,2850.15,2850.11,2793.96,69247900.0
2007-04-03,,2861.9,2888.33,2888.11,2852.57,77014500.0
2007-04-04,,2893.38,2924.68,2911.82,2875.69,75506700.0
2007-04-05,,2909.5,2950.66,2945.04,2895.42,74139000.0
2007-04-06,,2921.73,2977.46,2972.01,2911.05,79102300.0
2007-04-09,,2988.38,3043.06,3038.17,2988.38,90901700.0
2007-04-10,,3053.35,3081.62,3081.57,2993.11,100888000.0
2007-04-11,,3092.08,3121.54,3121.32,3059.28,101670000.0
2007-04-12,,3129.25,3176.69,3176.44,3114.91,92535200.0
2007-04-13,,3182.78,3211.61,3169.23,3154.11,100653000.0
2007-04-16,,3177.3,3256.57,3256.0,3177.29,87928900.0
2007-04-17,,3273.43,3288.17,3283.6,3182.95,105307000.0
2007-04-18,,3294.21,3311.98,3304.5,3244.93,101427000.0
2007-04-19,,3297.95,3297.95,3150.3,3065.28,115270000.0
2007-04-20,,3165.67,3297.41,3289.28,3165.67,94469900.0
2007-04-23,,3330.8,3433.52,3431.32,3330.8,109959000.0
