date,open,high,close,low,volume
1991-03-19,123.8,124.3,124.3,123.8,5170.0
1991-03-20,124.2,124.2,124.2,124.2,1280.0
1991-03-21,124.3,124.3,124.3,124.3,2650.0
1991-03-22,124.3,124.3,124.3,124.3,1760.0
1991-03-25,124.4,124.5,124.5,124.4,5480.0
1991-03-26,124.5,124.6,124.5,124.5,4580.0
1991-03-27,124.6,124.8,124.8,124.6,5760.0
1991-03-28,124.8,124.9,124.9,124.8,1860.0
1991-03-29,125.0,125.2,125.2,125.0,3260.0
1991-04-01,125.2,125.4,125.4,125.2,4350.0
1991-04-02,125.2,125.8,125.6,125.2,4450.0
1991-04-03,125.7,125.9,125.8,125.7,41100.0
1991-04-04,125.94,126.2,126.2,125.94,11060.0
1991-04-05,126.22,126.8,126.7,126.22,14010.0
1991-04-08,126.5,126.6,126.6,126.5,2210.0
1991-04-09,126.54,126.67,126.64,126.54,14700.0
1991-04-10,126.3,126.52,126.42,126.3,7750.0
1991-04-11,126.32,126.32,126.32,126.32,1620.0
1991-04-12,126.32,126.5,126.46,126.22,2140.0
1991-04-15,126.4,126.6,126.6,126.4,9050.0
1991-04-16,126.62,126.62,126.56,126.5,2620.0
1991-04-17,126.44,126.76,126.64,126.44,2440.0
1991-04-18,126.62,126.92,126.92,126.62,2700.0
1991-04-19,126.9,126.92,126.92,126.81,5870.0
1991-04-22,126.95,127.0,126.96,126.83,3990.0
1991-04-23,126.64,126.88,126.78,126.64,5880.0
1991-04-24,127.0,127.06,127.04,127.0,43140.0
1991-04-25,127.0,127.04,126.83,126.82,11060.0
1991-04-26,126.8,126.8,126.32,126.3,1170.0
1991-04-29,126.04,126.6,126.14,126.04,860.0
1991-04-30,126.2,126.2,126.2,126.2,500.0
1991-05-02,125.44,125.46,125.46,125.44,1190.0
1991-05-03,125.62,126.0,126.0,125.62,2120.0
1991-05-07,126.0,126.0,126.0,126.0,90.0
1991-05-08,126.0,126.0,126.0,126.0,2090.0
1991-05-09,126.1,126.1,126.1,126.1,70.0
1991-05-10,126.7,126.7,126.7,126.7,300.0
1991-05-13,126.0,126.0,126.0,126.0,120.0
1991-05-15,126.0,126.0,125.65,125.65,80.0
1991-05-20,126.2,126.3,126.3,126.2,600.0
1991-05-21,126.0,126.15,126.15,125.05,10600.0
1991-05-23,126.1,126.1,126.1,126.1,20.0
1991-05-27,125.0,125.0,125.0,125.0,20.0
1991-05-29,126.3,126.3,126.3,126.3,550.0
1991-05-30,126.2,126.2,126.2,126.2,5060.0
1991-05-31,126.5,126.55,126.55,126.4,30170.0
1991-06-03,126.5,126.5,126.5,126.45,210.0
1991-06-04,126.35,126.8,126.75,126.35,3270.0
1991-06-05,126.8,126.8,126.65,126.65,70.0
1991-06-06,126.5,126.75,126.75,126.5,240.0
1991-06-07,126.8,126.9,126.9,126.8,390.0
1991-06-10,126.7,126.9,126.15,126.15,840.0
1991-06-11,126.3,126.4,126.4,126.3,650.0
1991-06-12,126.85,126.85,126.55,126.55,170.0
1991-06-14,126.4,126.4,126.4,126.4,60.0
1991-06-17,127.0,127.0,127.0,127.0,50.0
1991-06-18,126.5,126.95,126.9,126.5,40.0
1991-06-19,127.0,127.0,127.0,126.4,670.0
1991-06-20,127.0,127.05,127.0,127.0,1280.0
1991-06-21,127.5,127.5,127.2,127.2,250.0
1991-06-24,127.4,127.6,127.5,127.4,1010.0
1991-06-25,127.5,127.5,127.5,127.5,20.0
1991-06-26,127.1,127.5,127.4,127.1,3920.0
1991-06-27,127.45,127.45,127.45,127.45,200.0
1991-06-28,127.45,127.45,127.45,127.4,4550.0
1991-07-01,127.2,127.4,127.4,127.2,130.0
1991-07-02,127.4,127.4,127.25,127.25,330.0
1991-07-03,127.25,127.5,127.5,127.25,460.0
1991-07-04,127.4,127.5,127.5,127.4,390.0
1991-07-05,127.5,127.5,127.5,127.5,10.0
1991-07-08,127.4,127.7,127.7,127.4,5220.0
1991-07-09,127.45,127.45,127.45,127.45,140.0
1991-07-10,127.4,127.6,127.6,127.4,70.0
1991-07-11,127.5,127.5,127.5,127.5,50.0
1991-07-12,127.55,127.6,127.6,127.55,120.0
1991-07-15,127.5,127.6,127.6,127.5,70.0
1991-07-16,127.5,127.8,127.8,127.5,110.0
1991-07-17,127.9,127.9,127.55,127.5,220.0
1991-07-18,127.55,127.85,127.7,127.55,160.0
1991-07-19,127.65,127.7,127.65,127.65,250.0
1991-07-22,127.5,127.6,127.6,127.5,230.0
1991-07-23,127.6,127.6,127.6,127.6,310.0
1991-07-24,127.6,127.6,127.6,127.6,50.0
1991-07-25,127.6,127.6,127.6,127.6,20.0
1991-07-26,127.5,127.5,127.5,127.5,30.0
1991-07-29,127.5,127.5,127.5,127.5,140.0
1991-07-30,127.5,127.6,127.6,127.5,250.0
1991-07-31,127.55,127.6,127.6,127.55,290.0
1991-08-01,127.8,127.8,127.8,127.8,250.0
1991-08-02,127.65,127.65,127.65,127.65,300.0
1991-08-05,127.65,127.8,127.8,127.65,410.0
1991-08-06,127.8,127.9,127.9,127.8,250.0
1991-08-07,127.85,127.9,127.9,127.85,450.0
1991-08-08,127.8,128.05,128.05,127.8,200.0
1991-08-09,127.95,127.95,127.95,127.95,400.0
1991-08-12,128.0,128.15,128.1,128.0,1810.0
1991-08-13,128.0,128.2,128.2,128.0,180.0
1991-08-14,128.2,128.2,128.2,128.1,490.0
1991-08-15,128.2,128.2,128.2,128.2,870.0
1991-08-16,128.2,128.35,128.35,128.2,690.0
1991-08-19,128.4,128.5,128.5,128.4,1710.0
1991-08-20,128.35,128.6,128.5,128.35,3110.0
1991-08-21,128.35,128.55,128.55,128.35,1370.0
1991-08-22,128.6,128.7,128.7,128.6,7540.0
1991-08-23,128.7,128.7,128.6,128.6,710.0
1991-08-26,128.75,128.85,128.8,128.75,1120.0
1991-08-27,129.0,129.0,129.0,128.45,2330.0
1991-08-28,129.0,129.1,129.1,128.85,4260.0
1991-08-29,129.0,129.15,129.15,129.0,4990.0
1991-08-30,129.1,129.2,129.2,129.1,710.0
1991-09-02,129.1,129.3,129.25,129.0,1780.0
1991-09-03,129.1,129.3,129.25,129.1,2880.0
1991-09-04,129.1,129.3,129.25,129.1,5120.0
1991-09-05,129.2,129.25,129.25,129.2,560.0
1991-09-06,129.25,129.3,129.25,129.25,660.0
1991-09-09,129.25,129.35,129.3,129.2,1490.0
1991-09-10,129.2,129.4,129.3,129.2,3960.0
1991-09-11,129.2,129.25,129.25,129.2,570.0
1991-09-12,129.2,129.3,129.3,129.2,1310.0
1991-09-13,129.2,129.28,129.28,129.2,530.0
1991-09-16,129.2,129.35,129.35,129.2,1330.0
1991-09-17,129.3,129.3,129.3,129.3,1150.0
1991-09-18,129.3,129.35,129.3,129.3,160.0
1991-09-19,129.3,129.4,129.3,129.3,7600.0
1991-09-20,129.3,129.35,129.35,129.3,600.0
1991-09-23,129.4,129.5,129.5,129.4,1830.0
1991-09-24,129.45,129.7,129.7,129.45,2360.0
1991-09-25,129.6,129.65,129.65,129.6,10420.0
1991-09-26,129.55,129.7,129.6,129.55,1410.0
1991-09-27,129.1,129.1,129.1,129.1,130.0
1991-09-30,129.1,129.7,129.7,129.1,300.0
1991-10-03,129.25,129.45,129.45,129.25,160.0
1991-10-04,129.3,129.7,129.7,129.3,460.0
1991-10-07,129.4,129.7,129.7,129.4,240.0
1991-10-08,129.55,129.9,129.8,129.55,2670.0
1991-10-09,129.8,129.9,129.85,129.8,720.0
1991-10-10,129.85,129.95,129.95,129.85,7570.0
1991-10-11,129.85,129.95,129.9,129.85,500.0
1991-10-14,129.85,129.9,129.9,129.85,140.0
1991-10-15,129.9,130.0,130.0,129.9,850.0
1991-10-16,130.0,130.0,130.0,130.0,280.0
1991-10-17,130.0,130.15,130.1,130.0,560.0
1991-10-18,130.1,130.4,130.4,130.1,6270.0
1991-10-21,130.15,130.3,130.3,130.15,490.0
1991-10-22,130.3,130.55,130.5,130.3,1790.0
1991-10-23,130.65,130.65,130.65,130.65,430.0
1991-10-24,130.55,130.6,130.6,130.55,590.0
1991-10-25,130.35,130.4,130.4,130.35,530.0
1991-10-28,130.4,130.6,130.55,130.4,5690.0
1991-10-29,130.55,130.7,130.65,130.55,680.0
1991-10-30,130.65,130.7,130.7,130.65,620.0
1991-10-31,130.55,130.65,130.65,130.55,780.0
1991-11-01,130.65,130.7,130.7,130.65,410.0
1991-11-04,130.4,130.85,130.8,130.4,1900.0
1991-11-05,130.8,130.9,130.9,130.8,850.0
1991-11-06,130.9,131.0,131.0,130.9,460.0
1991-11-07,130.8,131.05,131.05,130.8,550.0
1991-11-08,130.8,130.9,130.9,130.8,660.0
1991-11-11,130.95,131.05,131.05,130.95,2450.0
1991-11-12,131.1,131.15,131.15,131.1,1410.0
1991-11-13,131.2,131.25,131.2,131.2,340.0
1991-11-14,131.25,131.3,131.25,131.25,630.0
1991-11-15,131.25,131.35,131.35,131.25,310.0
1991-11-18,131.3,131.35,131.3,131.3,230.0
1991-11-19,131.0,131.4,131.35,131.0,360.0
1991-11-20,131.35,131.4,131.4,131.35,580.0
1991-11-21,131.25,131.3,131.3,131.25,920.0
1991-11-22,131.4,131.45,131.4,131.4,120.0
1991-11-25,131.4,131.6,131.6,131.4,1760.0
1991-11-26,131.6,131.65,131.6,131.6,520.0
1991-11-27,131.6,131.85,131.85,131.6,3000.0
1991-11-28,131.85,131.85,131.85,131.85,810.0
1991-11-29,131.75,131.75,131.75,131.75,820.0
1991-12-02,131.7,131.9,131.9,131.7,840.0
1991-12-03,131.9,131.95,131.95,131.9,700.0
1991-12-04,131.85,132.05,132.05,131.85,1610.0
1991-12-05,132.05,132.25,132.25,132.05,920.0
1991-12-06,132.1,132.4,132.4,132.1,330.0
1991-12-09,132.55,132.6,132.6,132.55,570.0
1991-12-10,132.8,132.85,132.85,132.8,390.0
1991-12-11,132.5,133.0,133.0,132.5,600.0
1991-12-12,133.0,133.1,133.1,133.0,580.0
1991-12-13,133.2,133.6,133.6,133.2,770.0
1991-12-16,133.8,133.9,133.85,133.6,91410.0
1991-12-17,133.8,133.95,133.95,133.8,13280.0
1991-12-18,133.95,134.1,134.1,133.95,50630.0
1991-12-19,134.0,134.1,134.1,134.0,10570.0
1991-12-20,134.1,134.25,134.2,134.1,44070.0
1991-12-23,134.2,134.3,134.25,134.2,10560.0
1991-12-24,134.0,134.25,134.25,134.0,3190.0
1991-12-25,134.3,134.3,134.1,134.1,5850.0
1991-12-26,134.2,134.3,134.25,134.2,960.0
1991-12-27,134.25,134.3,134.3,134.25,210.0
1991-12-30,134.3,134.4,134.4,134.3,3230.0
1991-12-31,134.8,134.8,134.3,134.3,30200.0
1992-01-02,134.45,134.45,134.45,134.45,510.0
1992-01-03,134.45,134.45,134.45,134.45,180.0
1992-01-06,134.5,134.6,134.6,134.5,830.0
1992-01-07,134.65,134.8,134.7,134.65,10470.0
1992-01-08,134.85,134.85,134.8,134.8,200.0
1992-01-09,134.75,134.75,134.75,134.75,150.0
1992-01-10,134.85,134.9,134.9,134.85,80.0
1992-01-13,134.95,134.95,134.95,134.95,180.0
1992-01-14,135.1,135.2,135.15,135.1,6000.0
1992-01-15,135.2,135.35,135.35,135.2,120.0
1992-01-16,135.3,135.45,135.4,135.3,2820.0
1992-01-17,135.1,135.1,135.05,135.05,270.0
1992-01-20,135.1,135.15,135.1,135.1,410.0
1992-01-21,135.0,135.0,135.0,135.0,50.0
1992-01-22,135.0,135.2,135.1,135.0,30660.0
1992-01-23,135.2,135.3,135.3,135.2,510.0
1992-01-24,135.6,135.6,135.6,135.6,20290.0
1992-01-27,135.5,135.6,135.6,135.5,420.0
1992-01-28,135.8,135.85,135.8,135.65,30560.0
1992-01-29,135.1,135.8,135.8,135.1,90.0
1992-01-30,135.8,135.9,135.9,135.8,140.0
1992-01-31,135.9,135.9,135.9,135.9,7420.0
1992-02-07,136.0,136.0,136.0,136.0,240.0
1992-02-10,136.2,136.25,136.25,136.2,320.0
1992-02-11,136.35,136.4,136.4,136.35,80.0
1992-02-12,136.5,136.5,136.5,136.5,30.0
1992-02-13,136.5,136.5,136.5,136.5,30000.0
1992-02-14,136.6,136.6,136.6,136.6,20.0
1992-02-17,136.7,136.7,136.7,136.7,720.0
1992-02-19,136.5,136.55,136.55,136.2,210.0
1992-02-20,136.6,136.6,136.6,136.6,320.0
1992-02-21,136.6,136.6,136.6,136.6,560.0
1992-02-24,136.6,136.6,136.6,136.6,370.0
1992-02-25,136.6,136.6,136.6,136.6,240.0
1992-02-26,136.7,136.9,136.9,136.7,550.0
1992-02-27,136.95,137.0,137.0,136.93,400.0
1992-02-28,137.15,137.2,137.2,137.15,160.0
1992-03-02,137.2,137.25,137.25,137.2,140.0
1992-03-03,137.1,137.35,137.3,137.1,10710.0
1992-03-04,137.35,137.35,137.35,137.35,420.0
1992-03-05,137.4,137.4,137.4,137.4,520.0
1992-03-06,137.55,137.6,137.6,137.55,1410.0
1992-03-09,137.7,137.75,137.75,137.7,590.0
1992-03-10,137.8,137.85,137.85,137.8,480.0
1992-03-11,138.05,138.05,138.0,138.0,1060.0
1992-03-12,138.0,138.15,138.05,138.0,10610.0
1992-03-13,138.05,138.15,138.15,138.05,320.0
1992-03-16,138.25,138.3,138.3,138.25,80.0
1992-03-17,138.45,138.45,138.45,138.45,360.0
1992-03-18,138.55,138.6,138.6,138.55,400.0
1992-03-19,138.55,138.55,138.55,138.55,290.0
1992-03-20,138.6,138.65,138.6,138.6,350.0
1992-03-23,138.6,138.7,138.65,138.6,1250.0
1992-03-24,138.75,138.75,138.75,138.75,1330.0
1992-03-25,138.8,138.8,138.8,138.8,630.0
1992-03-26,138.8,138.9,138.9,138.8,1830.0
1992-03-27,138.9,138.95,138.95,138.9,1010.0
1992-03-30,138.95,139.0,138.95,138.95,190770.0
1992-03-31,138.95,139.1,139.0,138.95,200790.0
1992-04-01,138.95,139.0,139.0,138.95,3630.0
1992-04-02,139.05,139.05,139.05,139.05,400.0
1992-04-03,139.1,139.15,139.15,139.1,650.0
1992-04-06,139.1,139.15,139.15,139.1,350.0
1992-04-07,139.15,139.2,139.2,139.15,460.0
1992-04-08,139.15,139.2,139.2,139.15,610.0
1992-04-09,139.2,139.3,139.3,139.2,430.0
1992-04-10,139.3,139.35,139.3,139.3,1190.0
1992-04-13,139.3,139.35,139.35,139.3,310.0
1992-04-14,139.35,139.4,139.4,139.35,930.0
1992-04-15,139.45,139.5,139.5,139.45,440.0
1992-04-16,139.55,139.55,139.55,139.55,610.0
1992-04-17,139.45,139.55,139.55,139.45,500.0
1992-04-20,139.6,139.6,139.6,139.6,620.0
1992-04-21,139.65,139.65,139.65,139.65,560.0
1992-04-22,139.6,139.6,139.6,139.6,730.0
1992-04-23,139.6,139.6,139.6,139.6,200.0
1992-04-24,139.6,139.75,139.65,139.6,100360.0
1992-04-27,139.55,139.6,139.6,139.55,580.0
1992-04-28,139.65,139.7,139.7,139.65,430.0
1992-04-29,139.65,139.65,139.65,139.65,340.0
1992-04-30,139.65,139.65,139.65,139.65,100.0
1992-05-04,139.65,139.65,139.65,139.65,1000.0
1992-05-06,139.65,139.65,139.65,139.65,650.0
1992-05-07,139.55,139.55,139.55,139.55,340.0
1992-05-12,138.1,138.1,138.1,138.1,20.0
1992-06-03,138.0,138.0,138.0,138.0,100.0
1992-06-04,138.0,138.0,138.0,138.0,80.0
1992-06-19,130.0,130.0,130.0,130.0,50000.0
1992-07-28,139.8,139.8,139.8,139.8,1000.0
1992-08-12,105.5,105.5,105.5,105.5,10.0
1993-01-04,784.13,816.64,814.04,777.16,183850.0
1993-01-05,813.34,859.19,858.72,813.34,340097.0
1993-01-06,881.0,883.42,847.44,843.16,402870.0
1993-01-07,855.8,868.97,868.97,849.53,268446.0
1993-01-08,882.57,893.86,889.47,878.33,373432.0
1993-01-11,913.44,977.42,977.42,901.47,638850.0
1993-01-12,1001.93,1028.43,987.26,982.15,624399.0
1993-01-13,996.41,1024.05,1024.05,973.3,395307.0
1993-01-14,1053.91,1088.6,1086.43,1036.03,638404.0
1993-01-15,1083.6,1099.83,1063.76,1054.46,466302.0
1993-01-18,1067.98,1078.03,1055.32,1052.8,338368.0
1993-01-19,1053.52,1064.08,991.83,991.83,332610.0
1993-01-20,990.09,1050.11,1043.31,984.74,258376.0
1993-01-21,1051.6,1077.82,1074.26,1046.18,301863.0
1993-01-22,1074.36,1109.59,1100.31,1073.64,325642.0
1993-01-27,1126.37,1162.44,1162.44,1113.57,472631.0
1993-01-28,1182.39,1186.21,1150.37,1146.9,460100.0
1993-01-29,1156.84,1198.48,1198.48,1140.24,520097.0
1993-02-01,1242.35,1278.5,1278.5,1222.18,683441.0
1993-02-02,1292.4,1325.24,1310.58,1291.99,614412.0
1993-02-03,1321.63,1326.19,1300.56,1265.7,560566.0
1993-02-04,1323.13,1371.58,1371.58,1297.46,556916.0
1993-02-05,1371.34,1404.64,1332.96,1325.85,651564.0
1993-02-08,1339.59,1393.34,1393.17,1334.19,622541.0
1993-02-09,1427.33,1483.52,1474.92,1426.48,764791.0
1993-02-10,1500.52,1528.51,1454.46,1448.07,788795.0
1993-02-11,1495.92,1497.01,1397.38,1364.67,731658.0
1993-02-12,1378.2,1458.76,1458.76,1352.27,853779.0
1993-02-15,1544.1,1544.1,1536.82,1499.1,716437.0
1993-02-16,1555.15,1558.95,1513.48,1504.36,493706.0
1993-02-17,1515.25,1533.58,1504.0,1502.88,374016.0
1993-02-18,1503.72,1538.61,1508.22,1497.79,442316.0
1993-02-19,1471.56,1514.46,1499.74,1441.07,504568.0
1993-02-22,1487.84,1527.13,1456.29,1453.31,477999.0
1993-02-23,1420.63,1466.07,1367.36,1346.15,471462.0
1993-02-24,1310.04,1346.48,1264.96,1196.47,720960.0
1993-02-25,1271.2,1421.35,1410.36,1261.76,595583.0
1993-02-26,1436.99,1444.05,1339.88,1320.89,650262.0
1993-03-01,1328.22,1339.1,1199.73,1199.73,425900.0
1993-03-02,1207.57,1285.17,1245.11,1186.34,399956.0
1993-03-03,1263.74,1267.54,1231.77,1220.03,193539.0
1993-03-04,1231.92,1244.65,1159.13,1131.29,277966.0
1993-03-05,1116.41,1180.58,1109.54,1026.18,484991.0
1993-03-08,1133.52,1325.49,1209.65,1133.46,759314.0
1993-03-09,1160.13,1209.66,1137.79,1129.81,391658.0
1993-03-10,1099.52,1190.33,1188.97,1089.36,301789.0
1993-03-11,1219.47,1261.8,1261.8,1196.25,448177.0
1993-03-12,1280.37,1286.07,1236.37,1231.39,402110.0
1993-03-15,1226.66,1241.04,1171.73,1171.73,256755.0
1993-03-16,1167.91,1222.55,1222.55,1155.1,243173.0
1993-03-17,1238.8,1239.33,1202.85,1193.59,165706.0
1993-03-18,1203.2,1206.59,1184.48,1171.43,176715.0
1993-03-19,1188.37,1207.56,1174.99,1171.73,263662.0
1993-03-22,1148.29,1179.05,1036.92,1036.92,377137.0
1993-03-23,1035.6,1035.63,971.25,958.42,350247.0
1993-03-24,965.58,996.58,956.97,956.97,220168.0
1993-03-25,963.53,965.96,945.42,913.74,219464.0
1993-03-26,969.24,1039.76,1039.76,945.93,512568.0
1993-03-29,1008.4,1047.88,970.45,961.49,244216.0
1993-03-30,973.08,992.11,958.05,958.05,271615.0
1993-03-31,953.29,957.94,925.91,918.4,235056.0
1993-04-01,921.59,949.77,947.23,915.59,138293.0
1993-04-02,953.51,968.05,944.01,940.55,184978.0
1993-04-05,945.58,947.9,947.87,924.49,180059.0
1993-04-06,949.81,1064.87,1059.62,949.05,538943.0
1993-04-07,1108.64,1158.74,1099.62,1076.45,1019679.0
1993-04-08,1099.62,1238.87,1238.87,1099.62,1044270.0
1993-04-09,1322.07,1340.91,1243.02,1236.46,1069079.0
1993-04-12,1254.62,1276.41,1203.54,1195.57,638958.0
1993-04-13,1204.75,1297.84,1297.36,1201.07,668120.0
1993-04-14,1304.33,1341.19,1272.39,1247.83,880808.0
1993-04-15,1265.3,1298.34,1278.84,1255.94,597304.0
1993-04-16,1282.79,1287.08,1214.75,1211.83,651470.0
1993-04-19,1203.85,1241.86,1223.22,1185.76,478577.0
1993-04-20,1257.1,1257.1,1235.52,1233.72,450074.0
1993-04-21,1234.71,1243.47,1222.56,1220.09,280275.0
1993-04-22,1227.1,1267.35,1267.35,1220.27,344891.0
1993-04-23,1288.51,1295.76,1260.25,1255.87,556849.0
1993-04-26,1298.92,1345.73,1345.61,1282.54,774385.0
1993-04-27,1379.43,1391.42,1363.44,1360.83,911528.0
1993-04-28,1371.1,1382.83,1372.5,1357.91,688093.0
1993-04-29,1377.04,1392.62,1349.68,1348.38,502554.0
1993-04-30,1341.54,1363.11,1358.78,1336.59,399489.0
1993-05-03,1365.15,1380.5,1352.24,1349.98,595189.0
1993-05-04,1352.08,1365.92,1241.16,1234.55,712924.0
1993-05-05,1232.65,1273.13,1246.82,1204.06,460095.0
1993-05-06,1250.39,1250.39,1162.92,1151.49,465677.0
1993-05-07,1194.26,1210.78,1199.81,1159.16,432208.0
1993-05-10,1216.72,1221.98,1128.29,1110.94,397381.0
1993-05-11,1124.85,1138.49,1136.74,1107.66,241420.0
1993-05-12,1138.52,1160.51,1140.19,1133.93,248629.0
1993-05-13,1140.21,1177.28,1177.28,1140.21,193316.0
1993-05-14,1180.46,1201.44,1167.47,1161.19,257025.0
1993-05-17,1162.07,1162.07,1140.04,1097.61,194831.0
1993-05-18,1140.04,1148.34,1130.26,1128.75,194902.0
1993-05-19,1129.1,1147.22,1147.22,1127.43,117361.0
1993-05-20,1148.56,1175.2,1165.4,1148.56,243879.0
1993-05-21,1177.3,1178.54,1143.97,1133.2,153564.0
1993-05-24,1136.29,1143.97,1026.13,1024.69,386971.0
1993-05-25,1020.32,1020.32,997.95,965.29,301063.0
1993-05-26,1003.89,1008.55,995.45,992.94,202565.0
1993-05-27,1001.19,1001.63,963.61,942.21,253021.0
1993-05-28,962.21,980.96,972.77,959.25,218418.0
1993-05-31,975.05,980.03,935.48,930.64,341908.0
1993-06-01,935.9,935.9,928.58,859.48,275858.0
1993-06-02,958.61,1081.2,1081.2,904.32,998845.0
1993-06-03,1102.08,1177.91,1018.29,961.32,1103750.0
1993-06-04,1024.74,1031.03,1004.3,981.89,501039.0
1993-06-07,1006.26,1068.84,1064.98,982.03,449562.0
1993-06-08,1094.11,1101.69,1074.58,1054.31,1012359.0
1993-06-09,1071.33,1081.18,1065.19,1053.32,454704.0
1993-06-10,1069.36,1070.06,1044.44,1040.38,323043.0
1993-06-11,1043.94,1052.56,1047.0,1024.2,279582.0
1993-06-14,1046.07,1046.07,1000.43,990.16,421872.0
1993-06-15,998.7,1002.96,1001.61,981.84,233735.0
1993-06-16,1004.4,1013.81,1004.24,997.33,150296.0
1993-06-17,998.21,1016.23,998.0,998.0,134333.0
1993-06-18,994.2,1007.25,1005.98,989.21,148633.0
1993-06-21,1003.98,1003.98,977.61,967.74,175266.0
1993-06-22,972.1,987.07,981.13,971.63,163053.0
1993-06-23,981.4,991.21,986.02,980.53,136033.0
1993-06-24,985.62,993.8,980.17,974.17,137405.0
1993-06-25,979.93,1041.22,1006.64,979.93,224395.0
1993-06-28,1006.63,1010.52,1002.42,983.97,328363.0
1993-06-29,1008.23,1037.49,1028.44,1002.61,832428.0
1993-06-30,1037.89,1043.05,1007.05,1003.86,580650.0
1993-07-01,1000.8,1009.89,997.53,980.05,399042.0
1993-07-02,995.7,1002.87,986.98,986.98,264050.0
1993-07-05,976.67,980.92,952.31,946.87,286416.0
1993-07-06,938.42,938.42,897.64,895.69,326223.0
1993-07-07,897.22,909.93,903.79,869.65,233995.0
1993-07-08,904.46,909.11,896.16,895.62,120235.0
1993-07-09,896.16,896.24,868.57,865.31,174935.0
1993-07-12,855.5,855.5,845.52,828.55,433849.0
1993-07-13,853.66,870.05,870.05,853.66,284326.0
1993-07-14,870.05,870.05,836.39,833.08,308157.0
1993-07-15,833.89,847.3,838.7,830.61,179233.0
1993-07-16,841.62,849.66,846.87,839.28,190163.0
1993-07-19,846.87,849.04,836.98,836.71,336058.0
1993-07-20,835.79,838.34,808.21,803.22,194281.0
1993-07-21,809.53,820.07,811.74,808.2,162936.0
1993-07-22,812.1,815.53,815.53,804.1,148958.0
1993-07-23,816.08,818.55,813.54,811.47,202723.0
1993-07-26,810.07,810.07,787.81,787.8,245459.0
1993-07-27,788.19,798.85,791.62,777.73,148109.0
1993-07-28,792.88,818.06,798.33,791.23,439472.0
