date,open,high,close,low,volume
2010-06-02,967.609,997.12,997.119,952.61,1074627.0
2010-06-03,1002.355,1026.7,998.394,997.77,1616805.0
2010-06-04,989.681,1027.68,1027.681,986.5,1500295.0
2010-06-07,1005.028,1075.22,1069.468,1001.7,2655275.0
2010-06-08,1067.324,1075.5,1067.154,1050.96,1976720.0
2010-06-09,1070.852,1102.1,1077.823,1069.43,2541568.0
2010-06-10,1077.675,1119.11,1117.478,1076.28,2197404.0
2010-06-11,1122.443,1128.23,1122.199,1118.71,2224874.0
2010-06-17,1126.13,1129.68,1064.839,1064.84,1764283.0
2010-06-18,1052.067,1053.14,1000.277,993.17,1630650.0
2010-06-21,991.957,1043.16,1040.802,976.41,1574797.0
2010-06-22,1037.039,1057.37,1034.995,1033.65,1427162.0
2010-06-23,1026.865,1056.35,1047.337,1023.74,1257359.0
2010-06-24,1046.759,1059.75,1050.601,1041.54,1069132.0
2010-06-25,1046.212,1046.21,1016.283,999.16,1237298.0
2010-06-28,1009.223,1014.41,987.827,984.22,920673.0
2010-06-29,985.572,992.23,913.309,912.54,1497799.0
2010-06-30,898.291,921.81,919.314,881.36,1223661.0
2010-07-01,914.395,921.21,882.19,882.19,1049572.0
2010-07-02,878.951,885.34,873.12,832.62,1288833.0
2010-07-05,857.369,870.86,862.268,842.73,915864.0
2010-07-06,859.258,898.45,893.718,857.8,1165231.0
2010-07-07,896.532,908.55,908.549,890.34,1046162.0
2010-07-08,911.997,914.3,905.509,887.03,1098087.0
2010-07-09,903.496,936.53,932.147,896.89,1451460.0
2010-07-12,931.53,941.07,930.17,924.06,1263600.0
2010-07-13,924.948,936.64,931.08,906.3,1468657.0
2010-07-14,929.749,937.93,922.362,916.07,1423586.0
2010-07-15,920.046,930.55,892.557,892.56,1175880.0
2010-07-16,885.067,895.06,892.298,869.02,1009312.0
2010-07-19,881.656,910.18,908.049,878.07,938802.0
2010-07-20,909.543,937.54,937.017,909.54,1365808.0
2010-07-21,940.097,959.04,941.25,938.16,1665745.0
2010-07-22,938.218,950.21,950.209,932.02,1326602.0
2010-07-23,951.84,964.74,960.588,948.13,1721251.0
2010-07-26,962.76,966.73,966.154,954.76,1476035.0
2010-07-27,963.544,968.04,957.967,955.73,1361821.0
2010-07-28,955.188,972.53,972.534,954.52,1566182.0
2010-07-29,974.295,982.01,975.362,965.61,1794193.0
2010-07-30,971.663,971.66,968.431,955.92,1458486.0
2010-08-02,968.45,994.23,994.228,968.45,1810364.0
2010-08-03,995.195,996.26,975.645,975.64,1757058.0
2010-08-04,971.407,978.01,978.014,955.93,1446165.0
2010-08-05,980.27,998.1,987.351,978.33,1770399.0
2010-08-06,987.967,1011.39,1011.39,985.63,1899061.0
2010-08-09,1013.24,1032.34,1032.34,1013.24,2091995.0
2010-08-10,1031.978,1034.33,993.992,993.99,2177071.0
2010-08-11,991.278,1006.45,1004.637,990.94,1615078.0
2010-08-12,994.052,1007.58,991.777,987.98,1689189.0
2010-08-13,992.626,1007.52,1007.206,986.62,1471798.0
2010-08-16,1007.498,1031.05,1030.217,1005.05,1880400.0
2010-08-17,1031.075,1036.82,1033.581,1023.08,1800777.0
2010-08-18,1033.707,1035.61,1026.722,1018.5,1643501.0
2010-08-19,1026.983,1033.25,1025.526,1021.7,1624534.0
2010-08-20,1021.458,1022.45,995.944,993.56,1870224.0
2010-08-23,994.938,1001.18,995.613,991.52,1456014.0
2010-08-24,993.576,1007.76,1004.985,987.22,1365051.0
2010-08-25,1000.269,1002.33,976.878,976.555,1501342.72
2010-08-26,978.6,984.87,980.63,973.0,1288066.0
2010-08-27,978.51,1000.86,999.46,975.72,1216242.0
2010-08-30,1002.99,1025.15,1024.93,1002.99,1645412.0
2010-08-31,1020.75,1029.8,1025.57,1015.13,1534699.0
2010-09-01,1025.68,1029.81,995.59,987.59,1864362.0
2010-09-02,1001.6,1018.28,1014.92,996.52,1630857.0
2010-09-03,1017.64,1045.21,1036.7,1017.51,2289365.0
2010-09-06,1039.46,1043.24,1010.76,1007.43,1813080.0
2010-09-07,1010.11,1022.62,1022.62,1007.64,1284514.0
2010-09-08,1020.23,1027.64,1026.33,1016.84,1403818.0
2010-09-09,1029.11,1040.67,1021.83,1019.69,1959802.0
2010-09-10,1021.87,1037.51,1034.94,1016.19,1812290.0
2010-09-13,1034.39,1045.39,1042.48,1033.25,1667889.0
2010-09-14,1044.3,1046.13,1031.22,1028.77,1590231.0
2010-09-15,1029.52,1030.02,990.1,987.05,1818273.0
2010-09-16,989.49,994.95,972.6,964.53,1442058.0
2010-09-17,976.07,981.73,972.23,967.55,967840.0
2010-09-20,972.45,975.26,949.2,947.41,923658.0
2010-09-21,952.07,953.83,934.46,930.25,835858.0
2010-09-27,936.21,951.84,950.67,930.86,892936.0
2010-09-28,949.63,949.89,942.05,939.63,939433.0
2010-09-29,941.27,944.17,926.76,924.41,831735.0
2010-09-30,923.83,942.54,942.54,921.36,699737.0
2010-10-08,946.47,963.18,959.86,945.62,1083960.0
2010-10-11,960.91,961.17,947.11,941.91,1446870.0
2010-10-12,946.63,959.98,951.79,945.01,1240192.0
2010-10-13,951.33,962.74,962.74,940.65,1330516.0
2010-10-14,963.29,975.91,958.49,956.86,1396405.0
2010-10-15,954.12,957.77,944.25,937.12,1352498.0
2010-10-18,941.87,941.87,932.36,913.82,1327875.0
2010-10-19,932.83,1005.59,995.92,932.32,2339086.0
2010-10-20,986.65,1024.58,1004.54,986.03,2638132.0
2010-10-21,1001.68,1001.68,991.84,983.66,1569122.0
2010-10-22,991.14,1023.7,1013.45,991.14,1765748.0
2010-10-25,1018.08,1043.09,1039.05,1018.08,2063689.0
2010-10-26,1041.53,1041.91,1036.01,1020.94,1838413.0
2010-10-27,1034.86,1048.56,1030.59,1028.7,1701689.0
2010-10-28,1024.7,1038.62,1038.62,1023.49,1592477.0
2010-10-29,1042.4,1069.75,1064.52,1042.4,2235518.0
2010-11-01,1071.63,1113.62,1107.52,1071.63,2817899.0
2010-11-02,1108.09,1108.09,1075.15,1074.58,2454531.0
2010-11-03,1063.2,1063.2,1040.62,1040.55,1620491.0
2010-11-04,1041.42,1057.71,1057.71,1037.24,1338790.0
2010-11-05,1067.87,1072.22,1072.22,1058.26,1397024.0
2010-11-08,1077.5,1107.06,1107.06,1077.5,1786498.0
2010-11-09,1110.43,1117.52,1115.65,1102.01,1900221.0
2010-11-10,1115.74,1147.48,1141.58,1113.75,2266693.0
2010-11-11,1137.08,1163.7,1132.72,1132.36,2297906.0
2010-11-12,1126.85,1140.63,1082.24,1080.27,2292284.0
2010-11-15,1087.81,1148.54,1148.54,1086.52,2091313.0
2010-11-16,1154.41,1175.31,1126.18,1111.5,2894465.0
2010-11-17,1115.12,1132.86,1085.35,1080.93,2076114.0
2010-11-18,1090.14,1102.84,1102.84,1077.06,1569906.0
2010-11-19,1106.75,1153.17,1153.17,1105.59,2414228.0
2010-11-22,1153.26,1194.2,1174.94,1151.76,3034243.0
2010-11-23,1172.06,1183.84,1183.5,1148.81,2157363.0
2010-11-24,1176.42,1208.45,1208.45,1174.68,2120382.0
2010-11-25,1212.77,1215.74,1186.36,1177.83,2101209.0
2010-11-26,1184.8,1200.5,1196.02,1179.28,1747079.0
2010-11-29,1195.31,1221.74,1220.11,1193.41,1964041.0
2010-11-30,1219.08,1219.12,1181.5,1146.97,2362348.0
2010-12-01,1176.61,1182.57,1177.18,1169.89,1194692.0
2010-12-02,1187.1,1192.8,1177.84,1177.81,1251548.0
2010-12-03,1177.17,1178.67,1157.94,1148.09,1204867.0
2010-12-06,1157.72,1159.3,1134.38,1124.94,1133120.0
2010-12-07,1132.33,1162.58,1161.69,1123.76,924935.0
2010-12-08,1160.92,1176.42,1160.24,1158.1,1018373.0
2010-12-09,1158.82,1160.91,1144.53,1144.18,996302.0
2010-12-10,1139.83,1167.68,1166.8,1136.33,1029898.0
2010-12-13,1175.51,1210.75,1209.27,1175.51,1624762.0
2010-12-14,1211.46,1219.71,1218.52,1204.66,1422649.0
2010-12-15,1217.81,1224.05,1211.8,1209.29,1428834.0
2010-12-16,1209.62,1233.62,1225.03,1209.34,1475229.0
2010-12-17,1222.93,1233.39,1232.98,1222.93,1283842.0
2010-12-20,1235.67,1239.6,1212.34,1180.53,1749592.0
2010-12-21,1212.09,1222.3,1215.02,1204.48,1210381.0
2010-12-22,1214.77,1215.79,1201.65,1199.68,1109217.0
2010-12-23,1198.74,1200.76,1176.36,1175.86,1073045.0
2010-12-24,1170.69,1170.69,1144.5,1140.13,1011828.0
2010-12-27,1145.7,1154.53,1105.3,1100.52,996825.0
2010-12-28,1098.94,1099.18,1091.48,1080.4,942165.0
2010-12-29,1091.82,1113.31,1113.31,1091.82,789672.0
2010-12-30,1113.56,1122.41,1117.21,1106.43,821867.0
2010-12-31,1117.36,1138.47,1137.66,1117.36,841734.0
2011-01-04,1142.17,1155.52,1155.11,1140.04,1063296.0
2011-01-05,1153.91,1159.12,1155.35,1146.38,1060820.0
2011-01-06,1153.63,1159.41,1134.79,1134.09,1048501.0
2011-01-07,1132.73,1139.78,1126.52,1119.61,968002.0
2011-01-10,1124.34,1124.34,1093.77,1089.06,952945.0
2011-01-11,1089.99,1089.99,1078.36,1068.4,865876.0
2011-01-12,1083.12,1095.52,1089.67,1071.09,845992.0
2011-01-13,1094.83,1097.1,1093.86,1089.67,810424.0
2011-01-14,1092.09,1092.09,1067.42,1065.75,776254.0
2011-01-17,1066.44,1066.99,1028.16,1025.66,1055444.0
